No,Year,Month,date,1st_visit,f1_gender,f3_occupation,tf_mnth,tf_date,City_residence,Purpose_grp,tf_purpose,Purpose,length_stay,totshopping_$,totfnb_$,totexp_$
7817,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",9,2014-09-14T00:00:00.000Z,Jakarta,Business+Accompanying Pax,general business purpose,General business purpose,1 day,93.32109390404136,63.01796777031192,471.2031518688165
7818,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",9,2014-09-14T00:00:00.000Z,Batam,Leisure,family entertainment,Family Entertainment,1 day,718.3210939040414,328.21858213704127,1338.1639402515298
7819,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-14T00:00:00.000Z,Batam,Leisure,sightseeing/ attractions,Sightseeing/ Attractions,Under 1 day,143.32109390404136,15.75449194257798,165.63995748936017
7820,2014,September,2014-09-14T00:00:00.000Z,No,Male,Others (specify),9,2014-09-14T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,1 day,193.32109390404136,131.2874328548165,442.7672163281927
7821,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-14T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,9.43223633362275,110.61352718234974
7822,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-14T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,218.32109390404136,37.728945334491,350.37240257475986
7823,2014,September,2014-09-14T00:00:00.000Z,No,Female,Student,9,2014-09-14T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,153.32109390404136,0.0,351.91924251834814
7824,2014,September,2014-09-14T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-14T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,238.32109390404136,0.0,1024.3407883726038
7825,2014,September,2014-09-14T00:00:00.000Z,No,Female,Student,9,2014-09-14T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,1081.3210939040414,0.0,1661.4868392809296
7826,2014,September,2014-09-14T00:00:00.000Z,Yes,Female,Others (specify),9,2014-09-14T00:00:00.000Z,Surabaya,Business+Accompanying Pax,general business purpose,General business purpose,7 days,223.32109390404136,26.949246667493572,606.4261987932163
7827,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-14T00:00:00.000Z,Surabaya,Leisure,visiting an international student studying in singapore,Visiting an international student studying in Singapore,8-10 days,197.32109390404136,7.860196944685624,207.14634008489838
7828,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-14T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,4 days,152.32109390404136,11.790295417028437,175.90168473809823
7829,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Mager (CEO, company director, senior mager)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,visiting friends/relatives,Visiting friends/relatives,4 days,93.32109390404136,786.0196944685624,918.6417730960319
7830,2014,September,2014-09-14T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,visiting an international student studying in singapore,Visiting an international student studying in Singapore,1 day,113.32109390404136,50.305260445988,391.5720657459125
7831,2014,September,2014-09-14T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,108.32109390404136,0.0,340.1227105945884
7832,2014,September,2014-09-14T00:00:00.000Z,Yes,Male,Student,9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,137.32109390404136,0.0,205.68853515774254
7833,2014,September,2014-09-14T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,153.32109390404136,0.0,747.4332688577707
7834,2014,September,2014-09-14T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-14T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,253.32109390404136,196.5049236171406,622.7503503042657
7835,2014,September,2014-09-15T00:00:00.000Z,Yes,Female,"Executive (sales, administration)",9,2014-09-15T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,113.32109390404136,62.88157555748499,388.78982944175135
7836,2014,September,2014-09-15T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-15T00:00:00.000Z,Bandung,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,100.32109390404136,0.0,116.04148779341261
7837,2014,September,2014-09-15T00:00:00.000Z,No,Female,Unemployed,9,2014-09-15T00:00:00.000Z,Bandung,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,93.32109390404136,0.0,98.56122520049844
7838,2014,September,2014-09-15T00:00:00.000Z,No,Female,Student,9,2014-09-15T00:00:00.000Z,Yogyakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,93.32109390404136,78.60196944685624,297.6862144658676
7839,2014,September,2014-09-15T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-15T00:00:00.000Z,Surabaya,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,2 days,183.32109390404136,27.510689306399687,411.26680529992444
7840,2014,September,2014-09-15T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-15T00:00:00.000Z,Surabaya,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,593.3210939040414,31.440787778742497,671.9230633508976
7841,2014,September,2014-09-20T00:00:00.000Z,No,Male,Others (specify),9,2014-09-20T00:00:00.000Z,Jakarta,Leisure,to take or join a regional or international cruise,To take or join a regional or international cruise,Under 1 day,93.32109390404136,7.860196944685624,101.18129084872699
7842,2014,September,2014-09-20T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-20T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,1 day,893.3210939040414,131.2874328548165,1111.2582324430368
7843,2014,September,2014-09-20T00:00:00.000Z,No,Female,Unemployed,9,2014-09-20T00:00:00.000Z,Tanjung Balai,Leisure,visiting friends/relatives,Visiting friends/relatives,15-29 days,493.3210939040414,55.278919096764845,552.7459319330636
7844,2014,September,2014-09-20T00:00:00.000Z,Yes,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-20T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,98.32109390404136,24.5,137.31157009451755
7845,2014,September,2014-09-20T00:00:00.000Z,Yes,Female,Unemployed,9,2014-09-20T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,Under 1 day,125.82109390404136,6.564371642740825,137.63696286097485
7846,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-21T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,193.32109390404136,31.440787778742497,397.6862144658676
7847,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-21T00:00:00.000Z,Tanjung Balai,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,123.32109390404136,14.148354500434124,170.48227557215512
7848,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-21T00:00:00.000Z,Jakarta,Business+Accompanying Pax,company sponsored holiday,Company sponsored holiday,Under 1 day,93.32109390404136,0.0,143.80393704129625
7849,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-21T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,93.32109390404136,13.12874328548165,145.83606704596795
7850,2014,September,2014-09-21T00:00:00.000Z,No,Female,Others (specify),9,2014-09-21T00:00:00.000Z,Padang,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,113.32109390404136,471.6118166811375,1245.1894539387713
7851,2014,September,2014-09-21T00:00:00.000Z,Yes,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-21T00:00:00.000Z,Jakarta,Business+Accompanying Pax,company sponsored holiday,Company sponsored holiday,3 days,293.3210939040414,44.941176470588104,641.1593291981588
7852,2014,September,2014-09-21T00:00:00.000Z,No,Female,"Businessman (medium size company, 50 -250 people)",9,2014-09-21T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,243.32109390404136,105.0299462838532,735.6489671096033
7853,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Executive (sales, administration)",9,2014-09-21T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,1 day,93.32109390404136,65.64371642740825,224.60852675885786
7854,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-21T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,123.32109390404136,52.5149731419266,272.9887673585322
7855,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",9,2014-09-21T00:00:00.000Z,Batam,Leisure,sporting,Sporting,4 days,1093.3210939040414,98.46557464111237,1693.9610992148268
7856,2014,September,2014-09-21T00:00:00.000Z,No,Male,"Executive (sales, administration)",9,2014-09-21T00:00:00.000Z,Jakarta,Leisure,sporting,Sporting,1 day,273.3210939040414,47.16118166811375,427.3809540198796
7857,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",9,2014-09-23T00:00:00.000Z,Batam,Leisure,visiting friends/relatives,Visiting friends/relatives,Under 1 day,93.32109390404136,13.12874328548165,119.57858047500466
7858,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,4 days,193.32109390404136,32.821858213704125,344.30164168708035
7859,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,3 days,93.32109390404136,52.401312964570835,652.2684321927969
7860,2014,September,2014-09-23T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-23T00:00:00.000Z,Batam,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,123.32109390404136,41.92105037165667,343.6478366710476
7861,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-23T00:00:00.000Z,Batam,Education+Accompanying Pax,skills development/skills training/vocational training,Skills development/skills training/vocational training,8-10 days,213.32109390404136,26.257486570963298,405.7807989452742
7862,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-23T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,93.32109390404136,13.12874328548165,106.44983718952301
7863,2014,September,2014-09-23T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-23T00:00:00.000Z,Batam,Leisure,visiting friends/relatives,Visiting friends/relatives,5 days,203.32109390404136,0.0,203.32109390404136
7864,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Bali,Leisure,sporting,Sporting,5 days,143.32109390404136,94.32236333622748,335.10989935437055
7865,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Batam,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,1 day,116.32109390404136,26.2574865709633,468.836067045968
7866,2014,September,2014-09-23T00:00:00.000Z,No,Male,Student,9,2014-09-23T00:00:00.000Z,Batam,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,Under 1 day,105.32109390404136,7.87724597128899,254.20432913210098
7867,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-23T00:00:00.000Z,Batam,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",3 days,143.32109390404136,52.5149731419266,201.96281391252606
7868,2014,September,2014-09-23T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-23T00:00:00.000Z,Tanjung Balai,Leisure,visiting friends/relatives,Visiting friends/relatives,1 day,93.32109390404136,0.0,106.44983718952301
7869,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Batam,Leisure,visiting friends/relatives,Visiting friends/relatives,8-10 days,143.32109390404136,2.917498507884811,148.28084136744553
7870,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,1093.3210939040414,5.25149731419266,1118.2657061464565
7871,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-23T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,93.32109390404136,10.50299462838532,119.57858047500466
7872,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,473.3210939040414,9.190120299837155,511.39444943193814
7873,2014,September,2014-09-23T00:00:00.000Z,No,Male,"Blue collar (technician, hairdresser, hawker, taxi drivers etc)",9,2014-09-23T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,143.32109390404136,5.25149731419266,163.01420883226385
7874,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-23T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,213.32109390404136,13.12874328548165,252.7073237604863
7875,2014,September,2014-09-23T00:00:00.000Z,No,Female,"Executive (sales, administration)",9,2014-09-23T00:00:00.000Z,Jakarta,Leisure,holiday/ rest & relax,Holiday/ Rest & Relax,1 day,93.32109390404136,19.65049236171406,318.0598449464927
7876,2014,September,2014-09-25T00:00:00.000Z,No,Male,"Businessman (medium size company, 50 -250 people)",9,2014-09-25T00:00:00.000Z,Jakarta,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,1 day,93.32109390404136,104.80262592914167,554.4526479922647
7877,2014,September,2014-09-25T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",9,2014-09-25T00:00:00.000Z,Lampung,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,0.0,107.81157009451756
7878,2014,September,2014-09-25T00:00:00.000Z,No,Male,Retired,9,2014-09-25T00:00:00.000Z,Banjarmasin,Leisure,visiting friends/relatives,Visiting friends/relatives,2 days,93.32109390404136,0.0,93.32109390404136
7879,2014,September,2014-09-25T00:00:00.000Z,No,Female,Homemaker (Full time),9,2014-09-25T00:00:00.000Z,Jakarta,Others/ Refused,"others - personal (e.g. weddings, funerals, etc)","Others - Personal (e.g. weddings, funerals, etc)",Under 1 day,93.32109390404136,9.43223633362275,109.04148779341261
7880,2014,September,2014-09-26T00:00:00.000Z,No,Male,"Other White collar (Teacher, Nurse, secretary, receptionist, cashier etc)",9,2014-09-26T00:00:00.000Z,Batam,Healthcare+Accompanying Pax,outpatient consultation/treatment,Outpatient consultation/treatment,Under 1 day,143.32109390404136,32.821858213704125,582.7073237604864
7881,2014,September,2014-09-26T00:00:00.000Z,No,Female,"Businessman (small company, <50 people)",9,2014-09-26T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,2 days,1693.3210939040414,223.18863585318806,3018.358855604566
7882,2014,September,2014-09-26T00:00:00.000Z,No,Male,"Businessman (small company, <50 people)",9,2014-09-26T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,4 days,443.3210939040414,98.46557464111237,554.9154118306354
7883,2014,September,2014-09-26T00:00:00.000Z,No,Male,Others (specify),9,2014-09-26T00:00:00.000Z,Batam,Business+Accompanying Pax,general business purpose,General business purpose,Under 1 day,93.32109390404136,52.5149731419266,204.91541183063538
7884,2014,September,2014-09-26T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-26T00:00:00.000Z,Batam,Leisure,to shop/attend shopping events in singapore,To shop/attend shopping events in Singapore,Under 1 day,568.3210939040414,13.12874328548165,597.8607662963751
7885,2014,September,2014-09-26T00:00:00.000Z,No,Male,"Professiols (doctor, lawyer, lecturer, etc)",9,2014-09-26T00:00:00.000Z,Batam,Others/ Refused,"others - work related (e.g. visa, insurance, etc)","Others - Work Related (e.g. visa, insurance, etc)",Under 1 day,1193.3210939040414,13.12874328548165,1219.5785804750046
